ISO_1	LangName_1	ISO_2	LangName_2	Similarity	Robustness
ewe	Ewe	nno	Norwegian Nynorsk	0.221	Low
ewe	Ewe	nob	Norwegian Bokmål	0.174	Low
ewe	Ewe	nog	Nogai	0.343	Low
ewe	Ewe	oci	Occitan	0.180	Low
ewe	Ewe	ori	Oriya	0.332	Low
ewe	Ewe	pan	Panjabi	0.255	Low
ewe	Ewe	pol	Polish	0.297	Low
ewe	Ewe	por	Portuguese	0.192	Low
ewe	Ewe	roh	Romansh	0.441	Low
ewe	Ewe	ron	Romanian	0.153	Low
ewe	Ewe	rup	Macedo-Romanian	0.901	Low
ewe	Ewe	rus	Russian	0.129	Low
ewe	Ewe	sah	Yakut	0.438	Low
ewe	Ewe	san	Sanskrit	0.160	Low
ewe	Ewe	scn	Sicilian	0.362	Low
ewe	Ewe	sco	Scots	0.665	Low
ewe	Ewe	sin	Sinhala	0.763	Low
ewe	Ewe	slk	Slovak	0.209	Low
ewe	Ewe	slv	Slovenian	0.143	Low
ewe	Ewe	sme	Northern Sami	0.587	Low
ewe	Ewe	sms	Skolt Sami	0.379	Low
ewe	Ewe	sot	Southern Sotho	0.982	Low
ewe	Ewe	spa	Spanish	0.142	Low
ewe	Ewe	sqi	Albanian	0.189	Low
ewe	Ewe	sun	Sundanese	0.610	Low
ewe	Ewe	swe	Swedish	0.180	Low
ewe	Ewe	tam	Tamil	0.233	Low
ewe	Ewe	tat	Tatar	0.248	Low
ewe	Ewe	tel	Telugu	0.133	Low
ewe	Ewe	tet	Tetum	1.137	Low
ewe	Ewe	tgk	Tajik	0.230	Low
ewe	Ewe	tgl	Tagalog	0.187	Low
ewe	Ewe	tha	Thai	0.114	Low
ewe	Ewe	tir	Tigrinya	0.357	Low
ewe	Ewe	tpi	Tok Pisin	0.451	Low
ewe	Ewe	tsn	Tswana	0.064	Low
ewe	Ewe	tur	Turkish	0.095	Low
ewe	Ewe	uig	Uighur	0.208	Low
ewe	Ewe	ukr	Ukrainian	0.279	Low
ewe	Ewe	urd	Urdu	0.280	Low
ewe	Ewe	ven	Venda	0.223	Low
ewe	Ewe	vep	Veps	0.822	Low
ewe	Ewe	vie	Vietnamese	0.147	Low
ewe	Ewe	vro	Võro	1.939	Low
ewe	Ewe	wln	Walloon	0.350	Low
ewe	Ewe	xho	Xhosa	0.213	Low
ewe	Ewe	xmf	Mingrelian	0.988	Low
ewe	Ewe	zsm	Standard Malay	0.215	Low
ewe	Ewe	zul	Zulu	0.350	Low
ext	Extremaduran	fao	Faroese	0.490	Low
ext	Extremaduran	fin	Finnish	0.104	Low
ext	Extremaduran	fra	French	1.055	Low
ext	Extremaduran	frp	Arpitan	2.489	Low
ext	Extremaduran	fry	Western Frisian	0.678	Low
ext	Extremaduran	fur	Friulian	2.493	Low
ext	Extremaduran	gag	Gagauz	1.267	Low
ext	Extremaduran	gla	Scottish Gaelic	0.596	Low
ext	Extremaduran	gle	Irish	0.646	Low
ext	Extremaduran	glg	Galician	0.796	Low
ext	Extremaduran	glv	Manx	0.771	Low
ext	Extremaduran	grc	Ancient Greek	1.011	Low
ext	Extremaduran	guj	Gujarati	0.385	Low
ext	Extremaduran	hat	Haitian	1.154	Low
ext	Extremaduran	haw	Hawaiian	0.653	Low
ext	Extremaduran	hil	Hiligaynon	1.505	Low
ext	Extremaduran	hin	Hindi	0.211	Low
ext	Extremaduran	hrv	Croatian	0.171	Low
ext	Extremaduran	hsb	Upper Sorbian	0.946	Low
ext	Extremaduran	hun	Hungarian	0.373	Low
ext	Extremaduran	ind	Indonesian	0.193	Low
ext	Extremaduran	isl	Icelandic	0.309	Low
ext	Extremaduran	ita	Italian	1.799	Low
ext	Extremaduran	jav	Javanese	1.373	Low
ext	Extremaduran	jpn	Japanese	0.301	Low
ext	Extremaduran	kan	Kannada	0.370	Low
ext	Extremaduran	kas	Kashmiri	0.442	Low
ext	Extremaduran	kat	Georgian	0.233	Low
ext	Extremaduran	kaz	Kazakh	0.767	Low
ext	Extremaduran	kir	Kirghiz	0.848	Low
ext	Extremaduran	kmr	Northern Kurdish	0.530	Low
ext	Extremaduran	kok	Konkani	0.603	Low
ext	Extremaduran	krc	Karachay-Balkar	0.860	Low
ext	Extremaduran	lad	Ladino	3.782	Low
ext	Extremaduran	lat	Latin	1.461	Low
ext	Extremaduran	lij	Ligurian	0.725	Low
ext	Extremaduran	lim	Limburgan	0.939	Low
ext	Extremaduran	lin	Lingala	1.296	Low
ext	Extremaduran	lit	Lithuanian	0.334	Low
ext	Extremaduran	lld	Ladin	1.660	Low
ext	Extremaduran	ltg	Latgalian	0.327	Low
ext	Extremaduran	ltz	Luxembourgish	0.719	Low
ext	Extremaduran	mal	Malayalam	0.174	Low
ext	Extremaduran	mdf	Moksha	0.814	Low
ext	Extremaduran	mkd	Macedonian	0.596	Low
ext	Extremaduran	mlt	Maltese	1.678	Low
ext	Extremaduran	msa	Malay	0.270	Low
ext	Extremaduran	mwl	Mirandese	9.124	Low
ext	Extremaduran	nan	Min Nan Chinese	0.537	Low
ext	Extremaduran	nap	Neapolitan	1.885	Low
ext	Extremaduran	nau	Nauru	1.090	Low
ext	Extremaduran	nds	Low German	1.164	Low
ext	Extremaduran	nep	Nepali	0.612	Low
ext	Extremaduran	nld	Dutch	0.399	Low
ext	Extremaduran	nno	Norwegian Nynorsk	0.363	Low
ext	Extremaduran	nob	Norwegian Bokmål	0.456	Low
ext	Extremaduran	oci	Occitan	4.134	Low
ext	Extremaduran	ori	Oriya	0.640	Low
ext	Extremaduran	pam	Pampanga	3.244	Low
ext	Extremaduran	pan	Panjabi	0.584	Low
ext	Extremaduran	pap	Papiamento	2.492	Low
ext	Extremaduran	pdc	Pennsylvania German	2.209	Low
ext	Extremaduran	pih	Pitcairn-Norfolk	2.151	Low
ext	Extremaduran	pli	Pali	1.567	Low
ext	Extremaduran	pms	Piemontese	2.498	Low
ext	Extremaduran	pol	Polish	0.447	Low
ext	Extremaduran	por	Portuguese	1.876	Low
ext	Extremaduran	rgn	Romagnol	2.940	Low
ext	Extremaduran	rhg	Rohingya	0.883	Low
ext	Extremaduran	roh	Romansh	1.622	Low
ext	Extremaduran	ron	Romanian	0.986	Low
ext	Extremaduran	rup	Macedo-Romanian	2.557	Low
ext	Extremaduran	rus	Russian	0.403	Low
ext	Extremaduran	san	Sanskrit	0.112	Low
ext	Extremaduran	scn	Sicilian	2.813	Low
ext	Extremaduran	sco	Scots	2.274	Low
ext	Extremaduran	sin	Sinhala	0.416	Low
ext	Extremaduran	slk	Slovak	0.411	Low
ext	Extremaduran	slv	Slovenian	0.263	Low
ext	Extremaduran	som	Somali	1.589	Low
ext	Extremaduran	spa	Spanish	2.354	Low
ext	Extremaduran	sqi	Albanian	0.968	Low
ext	Extremaduran	sro	Campidanese Sardinian	0.679	Low
ext	Extremaduran	ssw	Swati	1.663	Low
ext	Extremaduran	sun	Sundanese	1.685	Low
ext	Extremaduran	swe	Swedish	0.452	Low
ext	Extremaduran	tah	Tahitian	2.010	Low
ext	Extremaduran	tam	Tamil	0.120	Low
ext	Extremaduran	tat	Tatar	0.472	Low
ext	Extremaduran	tel	Telugu	0.365	Low
ext	Extremaduran	tet	Tetum	1.662	Low
ext	Extremaduran	tgk	Tajik	0.725	Low
ext	Extremaduran	tgl	Tagalog	1.110	Low
ext	Extremaduran	tpi	Tok Pisin	0.799	Low
ext	Extremaduran	tsn	Tswana	0.104	Low
ext	Extremaduran	tuk	Turkmen	0.331	Low
ext	Extremaduran	tur	Turkish	0.298	Low
ext	Extremaduran	ukr	Ukrainian	0.700	Low
ext	Extremaduran	urd	Urdu	0.278	Low
ext	Extremaduran	vec	Venetian	7.446	Low
ext	Extremaduran	vot	Votic	0.835	Low
ext	Extremaduran	wln	Walloon	1.986	Low
ext	Extremaduran	wol	Wolof	2.070	Low
ext	Extremaduran	xho	Xhosa	0.187	Low
ext	Extremaduran	zsm	Standard Malay	0.513	Low
ext	Extremaduran	zul	Zulu	0.405	Low
fao	Faroese	fas	Persian	0.241	Medium
fao	Faroese	fij	Fijian	0.353	Low
fao	Faroese	fin	Finnish	0.951	High
fao	Faroese	fra	French	1.297	High
fao	Faroese	frp	Arpitan	0.321	Low
fao	Faroese	frr	Northern Frisian	3.134	Low
fao	Faroese	fry	Western Frisian	6.097	Medium
fao	Faroese	fur	Friulian	2.481	Medium
fao	Faroese	gag	Gagauz	0.858	Low
fao	Faroese	gil	Gilbertese	0.449	Low
fao	Faroese	gla	Scottish Gaelic	1.526	Medium
fao	Faroese	gle	Irish	1.674	Medium
fao	Faroese	glg	Galician	1.090	Medium
fao	Faroese	glv	Manx	0.967	Medium
fao	Faroese	grc	Ancient Greek	1.387	Medium
fao	Faroese	gsw	Swiss German	1.154	Low
fao	Faroese	guj	Gujarati	1.087	High
fao	Faroese	hat	Haitian	0.973	Medium
fao	Faroese	hau	Hausa	0.443	Medium
fao	Faroese	haw	Hawaiian	0.247	Medium
fao	Faroese	heb	Hebrew	0.412	Medium
fao	Faroese	hif	Fiji Hindi	0.640	Low
fao	Faroese	hil	Hiligaynon	0.290	Medium
fao	Faroese	hin	Hindi	0.995	High
fao	Faroese	hrv	Croatian	1.177	High
fao	Faroese	hsb	Upper Sorbian	1.921	Medium
fao	Faroese	hun	Hungarian	1.210	Medium
fao	Faroese	hye	Armenian	1.152	Medium
fao	Faroese	ibo	Igbo	0.393	Low
fao	Faroese	ilo	Iloko	0.385	Low
fao	Faroese	ind	Indonesian	0.635	High
fao	Faroese	isl	Icelandic	7.423	Medium
fao	Faroese	ita	Italian	1.476	High
fao	Faroese	izh	Ingrian	0.814	Low
fao	Faroese	jam	Jamaican Creole English	1.672	Low
fao	Faroese	jav	Javanese	0.576	Low
fao	Faroese	jpn	Japanese	0.884	High
fao	Faroese	kaa	Kara-Kalpak	0.377	Low
fao	Faroese	kal	Kalaallisut	1.368	Medium
fao	Faroese	kam	Kamba	0.240	Low
fao	Faroese	kan	Kannada	0.501	High
fao	Faroese	kas	Kashmiri	0.561	Medium
fao	Faroese	kat	Georgian	0.654	Medium
fao	Faroese	kaz	Kazakh	0.958	Medium
fao	Faroese	ket	Ket	0.364	Low
fao	Faroese	khm	Khmer	0.451	Medium
fao	Faroese	kik	Kikuyu	0.163	Low
fao	Faroese	kin	Kinyarwanda	0.268	Medium
fao	Faroese	kir	Kirghiz	0.882	Medium
fao	Faroese	kjh	Khakas	0.507	Low
fao	Faroese	kmr	Northern Kurdish	1.397	Medium
fao	Faroese	koi	Komi-Permyak	0.332	Low
fao	Faroese	kok	Konkani	0.766	Medium
fao	Faroese	kor	Korean	0.359	Medium
fao	Faroese	krc	Karachay-Balkar	0.524	Medium
fao	Faroese	krl	Karelian	1.159	Low
fao	Faroese	ksh	Kölsch	1.798	Medium
fao	Faroese	kum	Kumyk	0.532	Medium
fao	Faroese	lad	Ladino	0.577	Low
fao	Faroese	lao	Lao	0.531	Medium
fao	Faroese	lat	Latin	2.080	Medium
fao	Faroese	lez	Lezghian	0.527	Low
fao	Faroese	lij	Ligurian	0.736	Medium
fao	Faroese	lim	Limburgan	2.069	Medium
fao	Faroese	lin	Lingala	0.610	Low
fao	Faroese	lit	Lithuanian	1.169	Medium
fao	Faroese	liv	Liv	1.209	Low
fao	Faroese	lld	Ladin	0.206	Low
fao	Faroese	lmo	Lombard	1.206	Low
fao	Faroese	ltg	Latgalian	0.767	Medium
fao	Faroese	ltz	Luxembourgish	5.407	Medium
fao	Faroese	lug	Ganda	0.431	Medium
fao	Faroese	luo	Luo	1.099	Medium
fao	Faroese	lus	Lushai	0.140	Medium
fao	Faroese	lzz	Laz	0.497	Low
fao	Faroese	mal	Malayalam	0.687	Medium
fao	Faroese	mar	Marathi	0.613	Medium
fao	Faroese	mdf	Moksha	0.219	Medium
fao	Faroese	mel	Central Melanau	0.421	Low
fao	Faroese	mer	Meru	0.428	Low
fao	Faroese	mhn	Mócheno	1.520	Low
fao	Faroese	mhr	Eastern Mari	0.133	Medium
fao	Faroese	mkd	Macedonian	2.221	Medium
fao	Faroese	mlt	Maltese	1.748	Medium
fao	Faroese	mni	Manipuri	0.493	Medium
fao	Faroese	mon	Mongolian	0.187	Medium
fao	Faroese	mri	Maori	0.532	Medium
fao	Faroese	msa	Malay	0.620	High
fao	Faroese	mvi	Miyako	0.424	Low
fao	Faroese	mwl	Mirandese	1.090	Low
fao	Faroese	mya	Burmese	0.414	Medium
fao	Faroese	myv	Erzya	0.363	Medium
fao	Faroese	mzn	Mazanderani	0.279	Low
fao	Faroese	nan	Min Nan Chinese	0.080	Medium
fao	Faroese	nap	Neapolitan	1.511	Medium
fao	Faroese	naq	Khoekhoe	0.191	Low
fao	Faroese	nau	Nauru	0.318	Low
fao	Faroese	nav	Navajo	0.273	Medium
fao	Faroese	nds	Low German	4.240	Medium
fao	Faroese	nep	Nepali	1.001	Medium
fao	Faroese	nld	Dutch	3.427	High
fao	Faroese	nmn	?Xóõ	0.292	Low
fao	Faroese	nno	Norwegian Nynorsk	7.743	Medium
fao	Faroese	nob	Norwegian Bokmål	6.523	Medium
fao	Faroese	nog	Nogai	0.516	Medium
fao	Faroese	nso	Pedi	0.330	Medium
fao	Faroese	oci	Occitan	2.421	Medium
fao	Faroese	ori	Oriya	0.741	Medium
fao	Faroese	oss	Ossetian	1.223	Medium
fao	Faroese	pam	Pampanga	0.192	Low
fao	Faroese	pan	Panjabi	1.169	Medium
fao	Faroese	pap	Papiamento	1.407	Medium
fao	Faroese	pdc	Pennsylvania German	0.765	Low
fao	Faroese	pih	Pitcairn-Norfolk	0.259	Low
fao	Faroese	pjt	Pitjantjatjara	0.519	Medium
fao	Faroese	pli	Pali	0.260	Low
fao	Faroese	pms	Piemontese	0.545	Low
fao	Faroese	pol	Polish	1.273	High
fao	Faroese	por	Portuguese	1.689	High
fao	Faroese	prg	Prussian	1.117	Low
fao	Faroese	rap	Rapanui	0.121	Medium
fao	Faroese	rgn	Romagnol	1.006	Low
fao	Faroese	rhg	Rohingya	0.710	Medium
fao	Faroese	roh	Romansh	4.070	Medium
fao	Faroese	ron	Romanian	1.135	High
fao	Faroese	rue	Rusyn	0.725	Low
fao	Faroese	rup	Macedo-Romanian	2.664	Medium
fao	Faroese	rus	Russian	1.252	High
fao	Faroese	sah	Yakut	0.482	Medium
fao	Faroese	san	Sanskrit	0.573	High
fao	Faroese	sat	Santali	0.334	Low
fao	Faroese	scn	Sicilian	1.936	Medium
fao	Faroese	sco	Scots	2.815	Medium
fao	Faroese	sdc	Sassarese Sardinian	0.276	Medium
fao	Faroese	sdn	Gallurese Sardinian	0.152	Low
fao	Faroese	sgs	Samogitian	0.451	Low
fao	Faroese	sin	Sinhala	1.231	Medium
fao	Faroese	slk	Slovak	1.169	High
fao	Faroese	slv	Slovenian	1.232	High
fao	Faroese	sme	Northern Sami	0.895	Medium
fao	Faroese	smn	Inari Sami	0.251	Low
fao	Faroese	sms	Skolt Sami	1.203	Medium
fao	Faroese	snd	Sindhi	0.771	Low
fao	Faroese	som	Somali	1.162	Low
fao	Faroese	sot	Southern Sotho	2.241	Medium
fao	Faroese	spa	Spanish	1.171	High
fao	Faroese	sqi	Albanian	1.009	Medium
fao	Faroese	src	Logudorese Sardinian	0.343	Medium
fao	Faroese	srn	Sranan Tongo	0.747	Low
fao	Faroese	sro	Campidanese Sardinian	0.992	Medium
fao	Faroese	ssw	Swati	0.245	Low
fao	Faroese	stq	Saterfriesisch	3.000	Low
fao	Faroese	sun	Sundanese	0.393	Low
fao	Faroese	swe	Swedish	5.534	Medium
fao	Faroese	szl	Silesian	0.217	Low
fao	Faroese	tah	Tahitian	0.259	Low
fao	Faroese	tam	Tamil	0.408	Medium
fao	Faroese	tat	Tatar	1.502	Medium
fao	Faroese	tel	Telugu	0.376	High
fao	Faroese	tet	Tetum	0.761	Low
fao	Faroese	tgk	Tajik	1.517	Medium
fao	Faroese	tgl	Tagalog	1.096	Medium
fao	Faroese	tha	Thai	0.311	High
fao	Faroese	tir	Tigrinya	0.520	Medium
fao	Faroese	tly	Talysh	0.283	Medium
fao	Faroese	ton	Tonga	0.220	Low
fao	Faroese	tpi	Tok Pisin	2.355	Medium
fao	Faroese	tsn	Tswana	0.473	High
fao	Faroese	tuk	Turkmen	1.002	Medium
fao	Faroese	tur	Turkish	1.106	Medium
fao	Faroese	tvl	Tuvalu	1.010	Low
fao	Faroese	tyv	Tuvinian	0.409	Medium
fao	Faroese	udm	Udmurt	0.529	Low
fao	Faroese	uig	Uighur	0.632	Medium
fao	Faroese	ukr	Ukrainian	1.887	Medium
fao	Faroese	urd	Urdu	1.080	Medium
fao	Faroese	vec	Venetian	1.288	Medium
fao	Faroese	ven	Venda	0.126	Medium
fao	Faroese	vep	Veps	1.617	Low
fao	Faroese	vie	Vietnamese	0.490	Medium
fao	Faroese	vls	Vlaams	1.004	Low
fao	Faroese	vot	Votic	0.617	Low
fao	Faroese	vro	Võro	0.476	Low
fao	Faroese	wln	Walloon	1.856	Medium
fao	Faroese	wol	Wolof	0.300	Low
fao	Faroese	wym	Wymysorys	1.649	Low
fao	Faroese	xal	Kalmyk	0.358	Low
fao	Faroese	xho	Xhosa	0.220	Medium
fao	Faroese	xmf	Mingrelian	0.678	Low
fao	Faroese	yua	Yucateco	0.172	Low
fao	Faroese	zsm	Standard Malay	0.598	High
fao	Faroese	zul	Zulu	0.636	Medium
fas	Persian	fin	Finnish	0.203	High
fas	Persian	fra	French	0.345	High
fas	Persian	frr	Northern Frisian	0.430	Low
fas	Persian	fry	Western Frisian	0.094	Medium
fas	Persian	fur	Friulian	0.253	Medium
fas	Persian	gag	Gagauz	0.255	Low
fas	Persian	gla	Scottish Gaelic	0.154	High
fas	Persian	gle	Irish	0.296	High
fas	Persian	glg	Galician	0.329	High
fas	Persian	glv	Manx	0.165	High
fas	Persian	grc	Ancient Greek	0.077	Medium
fas	Persian	gsw	Swiss German	0.141	Low
fas	Persian	guj	Gujarati	0.434	High
fas	Persian	hat	Haitian	0.259	Medium
fas	Persian	hau	Hausa	0.071	Medium
fas	Persian	haw	Hawaiian	0.060	Medium
fas	Persian	heb	Hebrew	0.110	High
fas	Persian	hil	Hiligaynon	0.112	Medium
fas	Persian	hin	Hindi	0.455	High
fas	Persian	hrv	Croatian	0.325	High
fas	Persian	hsb	Upper Sorbian	0.038	Medium
fas	Persian	hun	Hungarian	0.189	High
fas	Persian	hye	Armenian	0.221	High
fas	Persian	ilo	Iloko	0.093	Low
fas	Persian	ind	Indonesian	0.288	High
fas	Persian	isl	Icelandic	0.172	High
fas	Persian	ita	Italian	0.359	High
fas	Persian	izh	Ingrian	0.105	Low
fas	Persian	jav	Javanese	0.399	Low
fas	Persian	jpn	Japanese	0.181	High
fas	Persian	kab	Kabyle	0.280	Low
fas	Persian	kan	Kannada	0.192	High
fas	Persian	kas	Kashmiri	0.782	High
fas	Persian	kat	Georgian	0.218	High
fas	Persian	kaz	Kazakh	0.732	Medium
fas	Persian	khm	Khmer	0.244	Medium
fas	Persian	kir	Kirghiz	0.905	Medium
fas	Persian	kjh	Khakas	0.276	Low
fas	Persian	kmr	Northern Kurdish	0.953	Medium
fas	Persian	koi	Komi-Permyak	0.336	Low
fas	Persian	kok	Konkani	0.304	High
fas	Persian	kor	Korean	0.090	High
fas	Persian	krc	Karachay-Balkar	0.239	Medium
fas	Persian	krl	Karelian	0.090	Low
fas	Persian	ksh	Kölsch	0.101	Medium
fas	Persian	kum	Kumyk	0.387	Medium
fas	Persian	lao	Lao	0.036	Medium
fas	Persian	lat	Latin	0.234	High
fas	Persian	lbe	Lak	0.194	Low
fas	Persian	lez	Lezghian	0.325	Low
fas	Persian	lij	Ligurian	0.083	Medium
fas	Persian	lim	Limburgan	0.196	Medium
fas	Persian	lin	Lingala	0.241	Low
fas	Persian	lit	Lithuanian	0.366	High
fas	Persian	lmo	Lombard	0.442	Low
fas	Persian	ltg	Latgalian	0.126	Medium
fas	Persian	ltz	Luxembourgish	0.138	Medium
fas	Persian	mal	Malayalam	0.166	High
fas	Persian	mar	Marathi	0.189	High
fas	Persian	mdf	Moksha	0.102	Medium
fas	Persian	mel	Central Melanau	0.234	Low
fas	Persian	mhr	Eastern Mari	0.067	Medium
fas	Persian	mkd	Macedonian	0.395	High
fas	Persian	mlt	Maltese	0.375	Medium
fas	Persian	mni	Manipuri	0.183	High
fas	Persian	mon	Mongolian	0.152	High
fas	Persian	mri	Maori	0.036	Medium
fas	Persian	msa	Malay	0.281	High
fas	Persian	mya	Burmese	0.076	Medium
fas	Persian	myv	Erzya	0.127	Medium
fas	Persian	mzn	Mazanderani	0.244	Low
fas	Persian	nap	Neapolitan	0.079	Medium
fas	Persian	nav	Navajo	0.026	High
fas	Persian	nds	Low German	0.095	Medium
fas	Persian	nep	Nepali	0.140	High
fas	Persian	nld	Dutch	0.330	High
fas	Persian	nno	Norwegian Nynorsk	0.480	High
fas	Persian	nob	Norwegian Bokmål	0.377	High
fas	Persian	nog	Nogai	0.099	Medium
fas	Persian	nso	Pedi	0.040	High
fas	Persian	oci	Occitan	0.301	Medium
fas	Persian	ori	Oriya	0.342	High
fas	Persian	oss	Ossetian	0.312	Medium
fas	Persian	pam	Pampanga	0.271	Low
fas	Persian	pan	Panjabi	0.582	High
fas	Persian	pap	Papiamento	0.216	Medium
fas	Persian	pol	Polish	0.268	High
fas	Persian	por	Portuguese	0.418	High
fas	Persian	prg	Prussian	0.101	Low
fas	Persian	roh	Romansh	0.068	Medium
fas	Persian	ron	Romanian	0.302	High
fas	Persian	rue	Rusyn	0.245	Low
fas	Persian	rup	Macedo-Romanian	0.106	Medium
fas	Persian	rus	Russian	0.261	High
fas	Persian	sah	Yakut	0.102	Medium
fas	Persian	san	Sanskrit	0.064	High
fas	Persian	scn	Sicilian	0.358	Medium
fas	Persian	sco	Scots	0.103	Medium
fas	Persian	sgs	Samogitian	0.248	Low
fas	Persian	sin	Sinhala	0.050	Medium
fas	Persian	slk	Slovak	0.295	High
fas	Persian	slv	Slovenian	0.288	High
fas	Persian	sme	Northern Sami	0.058	Medium
fas	Persian	snd	Sindhi	0.065	Low
fas	Persian	som	Somali	0.131	Low
fas	Persian	sot	Southern Sotho	0.363	Medium
fas	Persian	spa	Spanish	0.276	High
fas	Persian	sqi	Albanian	0.323	High
fas	Persian	stq	Saterfriesisch	0.414	Low
fas	Persian	sun	Sundanese	0.442	Low
fas	Persian	swe	Swedish	0.346	High
fas	Persian	szl	Silesian	0.110	Low
fas	Persian	tam	Tamil	0.083	High
fas	Persian	tat	Tatar	0.392	Medium
fas	Persian	tel	Telugu	0.154	High
fas	Persian	tgk	Tajik	1.729	Medium
fas	Persian	tgl	Tagalog	0.314	Medium
fas	Persian	tha	Thai	0.088	High
fas	Persian	tly	Talysh	0.525	Medium
fas	Persian	tsn	Tswana	0.114	High
fas	Persian	tuk	Turkmen	0.871	Medium
fas	Persian	tur	Turkish	1.040	High
fas	Persian	tyv	Tuvinian	0.170	Medium
fas	Persian	udi	Udi	0.109	Low
fas	Persian	udm	Udmurt	0.167	Low
fas	Persian	uig	Uighur	0.251	Medium
fas	Persian	ukr	Ukrainian	0.244	High
fas	Persian	urd	Urdu	1.892	High
fas	Persian	vec	Venetian	0.239	Medium
fas	Persian	vep	Veps	0.451	Low
fas	Persian	vie	Vietnamese	0.208	High
fas	Persian	vls	Vlaams	0.227	Low
fas	Persian	vot	Votic	0.162	Medium
fas	Persian	war	Waray	0.232	Low
fas	Persian	wln	Walloon	0.317	Medium
fas	Persian	wol	Wolof	0.112	Low
fas	Persian	xal	Kalmyk	0.081	Low
fas	Persian	xho	Xhosa	0.047	High
fas	Persian	zsm	Standard Malay	0.246	High
fas	Persian	zul	Zulu	0.031	High
fij	Fijian	fra	French	0.311	Low
fij	Fijian	fry	Western Frisian	0.198	Low
fij	Fijian	fur	Friulian	0.265	Low
fij	Fijian	gla	Scottish Gaelic	0.795	Low
fij	Fijian	gle	Irish	0.448	Low
fij	Fijian	glg	Galician	0.093	Low
fij	Fijian	grc	Ancient Greek	0.474	Low
fij	Fijian	guj	Gujarati	0.534	Low
fij	Fijian	haw	Hawaiian	0.916	Low
fij	Fijian	heb	Hebrew	0.097	Low
fij	Fijian	hil	Hiligaynon	0.463	Low
fij	Fijian	hin	Hindi	0.409	Low
fij	Fijian	hrv	Croatian	0.218	Low
fij	Fijian	hsb	Upper Sorbian	0.341	Low
fij	Fijian	hun	Hungarian	0.276	Low
fij	Fijian	hye	Armenian	0.265	Low
fij	Fijian	ilo	Iloko	1.866	Low
fij	Fijian	ind	Indonesian	0.456	Low
fij	Fijian	isl	Icelandic	0.161	Low
fij	Fijian	ita	Italian	0.211	Low
fij	Fijian	jpn	Japanese	0.076	Low
fij	Fijian	kal	Kalaallisut	0.566	Low
fij	Fijian	kam	Kamba	0.866	Low
fij	Fijian	kan	Kannada	0.486	Low
fij	Fijian	kas	Kashmiri	0.194	Low
fij	Fijian	kat	Georgian	0.212	Low
fij	Fijian	kaz	Kazakh	0.255	Low
fij	Fijian	khm	Khmer	0.174	Low
fij	Fijian	kik	Kikuyu	0.887	Low
fij	Fijian	kir	Kirghiz	0.300	Low
fij	Fijian	kok	Konkani	0.191	Low
fij	Fijian	kor	Korean	0.101	Low
fij	Fijian	krl	Karelian	0.576	Low
fij	Fijian	lao	Lao	0.228	Low
fij	Fijian	lat	Latin	0.226	Low
fij	Fijian	lit	Lithuanian	0.158	Low
fij	Fijian	liv	Liv	2.201	Low
fij	Fijian	lmo	Lombard	0.935	Low
fij	Fijian	ltz	Luxembourgish	0.212	Low
fij	Fijian	lug	Ganda	0.520	Low
fij	Fijian	luo	Luo	0.531	Low
fij	Fijian	mal	Malayalam	0.802	Low
fij	Fijian	mar	Marathi	0.309	Low
fij	Fijian	mer	Meru	1.970	Low
fij	Fijian	mkd	Macedonian	0.135	Low
fij	Fijian	mlt	Maltese	0.950	Low
fij	Fijian	mri	Maori	2.979	Low
fij	Fijian	msa	Malay	0.514	Low
fij	Fijian	mvi	Miyako	1.200	Low
fij	Fijian	nav	Navajo	0.343	Low
fij	Fijian	nep	Nepali	0.791	Low
fij	Fijian	nld	Dutch	0.402	Low
fij	Fijian	nno	Norwegian Nynorsk	0.115	Low
fij	Fijian	nob	Norwegian Bokmål	0.090	Low
fij	Fijian	oci	Occitan	0.393	Low
fij	Fijian	ori	Oriya	0.264	Low
fij	Fijian	oss	Ossetian	0.419	Low
fij	Fijian	pam	Pampanga	1.353	Low
fij	Fijian	pan	Panjabi	0.302	Low
fij	Fijian	pjt	Pitjantjatjara	0.840	Low
fij	Fijian	pol	Polish	0.251	Low
fij	Fijian	por	Portuguese	0.296	Low
fij	Fijian	rap	Rapanui	5.959	Low
fij	Fijian	roh	Romansh	1.473	Low
fij	Fijian	ron	Romanian	0.166	Low
fij	Fijian	rup	Macedo-Romanian	0.280	Low
fij	Fijian	rus	Russian	0.269	Low
fij	Fijian	san	Sanskrit	1.589	Low
fij	Fijian	scn	Sicilian	0.446	Low
fij	Fijian	sco	Scots	0.683	Low
fij	Fijian	sin	Sinhala	0.513	Low
fij	Fijian	slk	Slovak	0.199	Low
fij	Fijian	slv	Slovenian	0.186	Low
fij	Fijian	smo	Samoan	7.383	Low
fij	Fijian	sot	Southern Sotho	1.231	Low
fij	Fijian	spa	Spanish	0.181	Low
fij	Fijian	sqi	Albanian	0.117	Low
fij	Fijian	swe	Swedish	0.088	Low
fij	Fijian	tah	Tahitian	3.185	Low
fij	Fijian	tam	Tamil	0.541	Low
fij	Fijian	tat	Tatar	0.758	Low
fij	Fijian	tel	Telugu	0.442	Low
fij	Fijian	tet	Tetum	2.789	Low
fij	Fijian	tgk	Tajik	0.269	Low
fij	Fijian	tgl	Tagalog	1.354	Low
